set_stride_bytes,ways,timed_samples,dependent_accesses_per_sample,total_dependent_accesses,mean_tsc_ticks_per_access,median_tsc_ticks_per_access,stddev,q1,q3,p5,p95,min,max,outliers,seed,raw_file
131072,12,1000000,128,128000000,15.651388375,15.625000000,1.015000611,15.601562500,15.648437500,15.585937500,15.664062500,10.343750000,308.007812500,2577,12345,elevation_l3_assoc_setstride131072_ways12_raw.csv
131072,13,1000000,128,128000000,15.652239125,15.625000000,1.029878781,15.601562500,15.648437500,15.585937500,15.664062500,10.664062500,257.289062500,2821,12345,elevation_l3_assoc_setstride131072_ways13_raw.csv
131072,14,1000000,128,128000000,15.651962758,15.625000000,1.039095338,15.601562500,15.648437500,15.585937500,15.664062500,11.062500000,256.828125000,2534,12345,elevation_l3_assoc_setstride131072_ways14_raw.csv
131072,15,1000000,128,128000000,15.652021992,15.625000000,1.009856891,15.601562500,15.648437500,15.585937500,15.664062500,10.218750000,272.585937500,3384,12345,elevation_l3_assoc_setstride131072_ways15_raw.csv
131072,16,1000000,128,128000000,15.650807180,15.625000000,1.010838990,15.601562500,15.648437500,15.585937500,15.664062500,11.570312500,269.125000000,2393,12345,elevation_l3_assoc_setstride131072_ways16_raw.csv
131072,17,1000000,128,128000000,15.652483539,15.625000000,1.000988871,15.601562500,15.648437500,15.585937500,15.664062500,12.062500000,250.046875000,2822,12345,elevation_l3_assoc_setstride131072_ways17_raw.csv
131072,18,1000000,128,128000000,15.651396227,15.625000000,0.966125575,15.601562500,15.648437500,15.585937500,15.664062500,12.078125000,265.765625000,2551,12345,elevation_l3_assoc_setstride131072_ways18_raw.csv
131072,19,1000000,128,128000000,15.653100523,15.625000000,1.071239247,15.601562500,15.648437500,15.585937500,15.664062500,12.382812500,379.445312500,2631,12345,elevation_l3_assoc_setstride131072_ways19_raw.csv
131072,20,1000000,128,128000000,15.652366812,15.625000000,1.012205253,15.601562500,15.648437500,15.585937500,15.664062500,12.570312500,275.679687500,2731,12345,elevation_l3_assoc_setstride131072_ways20_raw.csv
131072,21,1000000,128,128000000,15.652847070,15.625000000,1.046664060,15.601562500,15.648437500,15.585937500,15.664062500,12.585937500,242.531250000,2580,12345,elevation_l3_assoc_setstride131072_ways21_raw.csv
131072,22,1000000,128,128000000,15.652601688,15.625000000,1.051203702,15.601562500,15.648437500,15.585937500,15.664062500,12.882812500,329.523437500,2740,12345,elevation_l3_assoc_setstride131072_ways22_raw.csv
131072,23,1000000,128,128000000,15.651653047,15.625000000,0.971694311,15.601562500,15.648437500,15.585937500,15.664062500,12.906250000,218.101562500,2439,12345,elevation_l3_assoc_setstride131072_ways23_raw.csv
131072,24,1000000,128,128000000,15.651824930,15.625000000,1.013391818,15.601562500,15.648437500,15.585937500,15.664062500,13.085937500,266.937500000,2931,12345,elevation_l3_assoc_setstride131072_ways24_raw.csv
131072,25,1000000,128,128000000,15.666490367,15.625000000,7.146050054,15.601562500,15.648437500,15.585937500,15.664062500,13.078125000,4516.406250000,2700,12345,elevation_l3_assoc_setstride131072_ways25_raw.csv
131072,26,1000000,128,128000000,15.652483586,15.625000000,0.980127302,15.601562500,15.648437500,15.585937500,15.664062500,12.906250000,214.914062500,3042,12345,elevation_l3_assoc_setstride131072_ways26_raw.csv
131072,27,1000000,128,128000000,15.653737258,15.625000000,1.055577141,15.601562500,15.648437500,15.585937500,15.664062500,13.218750000,308.796875000,2160,12345,elevation_l3_assoc_setstride131072_ways27_raw.csv
131072,28,1000000,128,128000000,15.653194586,15.625000000,1.030300323,15.601562500,15.648437500,15.585937500,15.664062500,13.601562500,276.757812500,2462,12345,elevation_l3_assoc_setstride131072_ways28_raw.csv
131072,29,1000000,128,128000000,15.653028430,15.625000000,1.024910535,15.601562500,15.648437500,15.585937500,15.664062500,13.570312500,353.437500000,2889,12345,elevation_l3_assoc_setstride131072_ways29_raw.csv
131072,30,1000000,128,128000000,15.651659367,15.625000000,0.950001405,15.601562500,15.648437500,15.585937500,15.664062500,13.570312500,209.757812500,2391,12345,elevation_l3_assoc_setstride131072_ways30_raw.csv
131072,31,1000000,128,128000000,15.654954383,15.625000000,1.024566916,15.601562500,15.648437500,15.585937500,15.664062500,13.578125000,197.312500000,4085,12345,elevation_l3_assoc_setstride131072_ways31_raw.csv
131072,32,1000000,128,128000000,15.654223648,15.625000000,1.031917527,15.601562500,15.648437500,15.585937500,15.664062500,13.601562500,268.843750000,5516,12345,elevation_l3_assoc_setstride131072_ways32_raw.csv
